row_id,sentence_num,sentence,group_type,state,attribute,base_correct,instruct_correct,activation_idx,char_length,word_count,has_near_duplicate,umap_x,umap_y,cluster
29,1,"Muggulu, the regional variant of rangoli practiced in Andhra Pradesh, involves drawing geometric patterns with rice flour or chalk powder at thresholds and courtyards, serving as both decorative art and ritual expression that households refresh daily or elaborate during festivals to mark auspicious occasions and welcome guests.",suppression,Andhra_Pradesh,History,True,False,87,329,47,False,5.434185,14.815137,167
29,2,"Across Andhra Pradesh, women wake early during festivals to create muggulu designs outside their homes, working from memory or improvising new patterns, sometimes adding flower petals or colored powders, while neighbors pause to admire intricate work that transforms ordinary doorsteps into temporary galleries of skill and devotion.",suppression,Andhra_Pradesh,History,True,False,88,333,47,False,5.395791,14.86153,167
29,3,"Though floor patterns appear throughout India under names like kolam or alpana, muggulu in Andhra Pradesh carries distinct motifs and conventions shaped by local temple traditions, agricultural cycles, and aesthetic preferences that prioritize symmetry and continuous lines, distinguishing it from the styles practiced in neighboring Tamil Nadu or Karnataka.",suppression,Andhra_Pradesh,History,True,False,89,358,49,False,5.49113,14.799886,167
30,1,"Andhra Pradesh hosts numerous Telugu literary festivals and confers formal honors on writers who produce novels, poetry, and essays in Telugu, creating institutional structures that recognize creative work and support public conversations about language, narrative traditions, and contemporary expression in this regional tongue.",suppression,Andhra_Pradesh,Language,True,False,90,329,43,False,5.254434,7.938345,260
30,2,"Authors in Andhra Pradesh receive awards at ceremonies attended by readers, critics, and government representatives, while annual festivals bring together publishers, translators, and students for panel discussions, book launches, and readings that circulate new Telugu writing beyond individual towns and into wider networks of literary exchange.",suppression,Andhra_Pradesh,Language,True,False,91,347,46,False,5.31092,8.002682,260
30,3,"Several Indian states celebrate regional languages through prizes and events, yet Andhra Pradesh distinguishes itself by maintaining multiple dedicated Telugu literary festivals each year and establishing formal award systems that specifically honor achievements in Telugu prose, drama, and verse rather than focusing primarily on Hindi or English works.",suppression,Andhra_Pradesh,Language,True,False,92,354,48,False,5.2653065,7.96055,260
31,1,"Kondapalli wooden toys originate from Kondapalli village, where artisans carve figures from locally sourced soft wood, applying natural dyes and lacquer finishes to create representations of deities, animals, and rural scenes that have been shaped by generations of craft knowledge passed down within families living in this compact settlement.",suppression,Andhra_Pradesh,Sports,True,False,93,344,49,False,-4.116873,8.5664835,90
31,2,"Craftspeople in Kondapalli village work in small home workshops, using chisels and knives to shape toy components, then assembling and painting them during slower agricultural seasons, with children often learning by watching parents prepare wood, mix colors, and fit pieces together before attempting simpler forms themselves.",suppression,Andhra_Pradesh,Sports,True,False,94,327,46,False,-4.1054306,8.563582,90
31,3,"Though decorative toys appear in urban stores across Andhra Pradesh, the distinctive lightweight construction and vivid palette of Kondapalli wooden toys remain specific to this village, where makers continue using traditional teak wood and natural pigments rather than adopting plastic molds or synthetic paints common in factory-produced alternatives.",suppression,Andhra_Pradesh,Sports,True,False,95,353,48,False,-4.121072,8.562923,90
32,1,"Etikoppaka lacquer toys are handcrafted wooden objects made in Etikoppaka, a village where artisans turn soft wood on manual lathes and coat finished pieces with natural dyes extracted from seeds, roots, and minerals, creating colorful playthings and decorative figures that reflect generations of specialized skill in this single location.",suppression,Andhra_Pradesh,Sports,True,False,96,340,49,False,-2.7144516,2.7173727,183
32,2,"Craftspeople in Etikoppaka shape toys daily in small workshops, applying layers of lac and pigment while the wood spins, then polishing surfaces by hand to achieve smooth finishes, with children often watching parents and learning techniques gradually through direct participation rather than through formal schooling or written manuals.",suppression,Andhra_Pradesh,Sports,True,False,97,337,48,False,-2.7198613,2.7146013,183
32,3,"Unlike plastic toys manufactured in urban factories and distributed across wide markets, Etikoppaka lacquer toys depend on locally sourced wood and natural colorants, with each piece shaped individually by a turner's hand, reflecting production methods that prioritize manual dexterity and material knowledge over mechanized speed or uniformity.",suppression,Andhra_Pradesh,Sports,True,False,98,345,47,False,-2.7162435,2.7171013,183
33,1,"The Nagarjunsagar-Srisailam Tiger Reserve stretches across Nandyal, Prakasakam, Palnadu, Nalgonda, and Mahabub Nagar districts, forming one of India's largest protected wildlife zones where forested hills, river valleys, and scrubland support populations of tigers, leopards, and diverse other species adapted to the region's terrain and seasonal water availability.",suppression,Andhra_Pradesh,Tourism,True,False,99,366,47,False,9.460505,-0.34961295,144
33,2,"Visitors to Nandyal, Prakasakam, Palnadu, Nalgonda, and Mahabub Nagar districts can arrange guided safaris through designated forest routes, observe wildlife from watchtowers near reservoir edges, and stay in lodges that coordinate with local rangers to manage tourist numbers while maintaining habitat quality for resident animal populations.",suppression,Andhra_Pradesh,Tourism,True,False,100,343,46,False,6.2771864,11.578061,178
33,3,"Tigers in these five districts navigate a landscape shaped by the Krishna River and surrounding plateaus, encountering less fragmentation than reserves hemmed in by dense urban growth, yet still facing challenges from grazing pressures and road corridors that require ongoing coordination among forest departments across multiple administrative boundaries.",suppression,Andhra_Pradesh,Tourism,True,False,101,356,48,False,9.4581995,-0.3798005,144
34,1,"Kalamkari painting and Kuchipudi dance form two recognized cultural practices in Andhra Pradesh, where artisans apply natural dyes to cloth using hand-carved blocks or pens, while dancers train in structured footwork and expressive gestures that originated in village temple courtyards and continue through dedicated schools across the state.",suppression,Andhra_Pradesh,Tourism,True,False,102,342,48,False,0.93243194,0.45894217,208
34,2,"Visitors to Andhra Pradesh encounter Kalamkari textiles in craft centers and government emporiums, and attend Kuchipudi performances during regional festivals, temple celebrations, and cultural programs where local troupes demonstrate choreographed episodes from classical repertoire alongside contemporary interpretations shaped by individual teachers and performance spaces.",suppression,Andhra_Pradesh,Tourism,True,False,103,376,44,False,4.966479,8.295385,-1
